GrantIDs	Counter
TCRD-TPE-MOST-105-03, TCRD-TPE-MOST-106-01, TCRD-TPE-106-C1-1, TCRD-TPE-106-RT-3	1
TCMF-A 106-01-16	1
MOST 104-2314-B-303-013-MY3	1
NTUH-104-S2649, NTUH-104-S2671, NTUH104-2640, NTUH104-UN001, NTUH104L005, MOST-104-2314-B-002-193-MY3, MOST 103-2314-B-002-189	1
MOST 103-2314-B-002-189 and MOST 107-2314-B-002 -009 and MOST 107-2314-B-002 -261-MY3	1
R01 HG010140	3
L30 HL115706	1
R01 AG046938	2
10956/Z/13Z	1
100308/Z/12/Z	1
202800/Z/16/Z	1
204911/Z/16/Z	1
U54DE023789-01	3
P30 DK089502	1
U01 DK062481	2
U01 DK062456	2
U01 DK103140	1
R01 DK090045	1
U2C OD023196	1
AR053483	1
AI08714	1
U01 AR51874 04	1
U54AR057319	2
GM103510	1
AI101914	1
U01 HL101798	1
Intramural Research Program	1
R01 NS091329	1
L32 MD009205	1
R03 HD078567	3
TL1 TR000447	2
R01 HD093671	3
R01 DK115727	1
MR/R024774/1	2
R01 CA098803	1
R03 AI103438	1
R01 DA032015	2
R01 MH110427	1
R01 MH105500	1
P50 MH106933	3
R01 AT009144	1
R01 MH100286	1
R01 GM104469	2
R01 HL111267	2
279227	1
MOST106-2923-B-038-002	1
MOE DP2-107-21121-A-05	1
2017N-E71001-00	1
R25 CA094186	1
K22 CA120545	1
2017 FI_B 00327	2
PI18/00856	1
U54 GM114838	1
R01 GM125633	1
R21 ES025052	1
K99 DA023549	1
MC_UU_12013 	1
R01 HD038700	1
U01 DK105561 	1
T32-HL129982  	1
R01 GM060500	1
DK056350 	1
R01-HD38700	1
R01-HD30880	1
T32GM67553 	1
R01 DK072193  	1
T35 HL007485	1
P30 ES023515	1
R01 ES022223	1
R24 ES028507	1
17/0005594	1
R21 ES028226	1
088806	2
205915	1
R01 ES029212	1
Z99 CL999999	1
R01 HL067974	3
U01 HL047892	2
MOP136979	1
R01 HL124232	1
R01 AG056726	2
WT092830/Z/10 	1
MR/P014054/1 	1
WT088806 	1
21163	1
R01 DK048351	1
P30 DK041301	1
P50 DK064539	1
R01 GM103859	1
R01 GM120523	1
202786	1
105022	2
091855	1
K-1212	1
15/IA/3152	1
MC_PC_16018	1
5U01-AI058013	1
EPSPG2015	1
5U19-AI070119	1
J 3401	1
DK085524	1
DK085584	2
DK085545	2
DK085526	1
095101	1
095010/Z/10/Z	1
R21 DE026837	1
U10 EY017281	1
U10 EY017387	1
R25 CA160078	1
U01 CA176063	3
#1UL1RR029884	1
R01 HD057368	1
R01 DK084001	1
H21-Cancer-011	1
H26-Cancer-060	1
D43 TW010559	1
P30 AI110527	1
UG3 HL156388	1
212265/Z/18/Z	1
203135/Z/16/Z	1
HHSC268200782096C, DK081350, DK066358, DK053591, DK087914, DK105556, HL56266, DK070941	1
HHSN268201300025C, HHSN268201300026C, HHSN268201300027C, HHSN268201300028C, HHSN268201300029C, HHSN268200900041C, AG0005, N01-HC-65226	1
U01DK57292, U01DK57329, U01DK057300, U01DK057298, U01DK057249, U01DK57295, U01DK070657, U01DK057303, U01DK070657, U01DK57304, DK07024	1
HHSN268201500003I, N01-HC-95159, N01-HC-95160, N01-HC-95161, N01-HC-95162, N01-HC-95163, N01-HC-95164, N01-HC-95165, N01-HC-95166, N01-HC-95167, N01-HC-95168, N01-HC-95169, UL1-TR-000040, UL1-TR-001079, UL1-TR-001420, UL1-TR-001881, DK063491, N02-HL-64278, UL1TR001881, DK063491	1
HHSN268201300049C, HHSN268201300050C, HHSN268201300048C, HHSN268201300046C, HHSN268201300047C	1
HHSN268201700001I, HHSN268201700002I, HHSN268201700003I, HHSN268201700004I, HHSN268201700005I, R01HL087641, R01HL086694, U01HG004402, HHSN268200625226C, UL1RR025005	1
R01-AG049789	1
DA038834	1
U01 AG052564	3
R21 DA038834	2
R01-DA031579	1
AG045231	1
AG052564	1
R01 DA040716	2
HD083614	1
DA040716	1
R01 DA040411	1
R01 HD083614	3
K01DA037914	1
MH109532	1
R01 HL125583	2
R01HL125583	1
K12HL120004	1
K23HL136851	1
R01HL130512	1
R01 AG061162	1
MC_UU_12023/23	1
K01 DK095928	1
R01 AR060234	1
R01 AG041658	1
U01 HL056567	1
R01 AR053986	1
K99 HL107642	1
C490/A10124 	1
R21 CA220078	1
R01 AG061132	1
RP-PG-1214-20016	1
RP-PG-0707-10031	1
24390	1
UH3 NS104095	2
R01 NS107265	1
RF1 AG055549	1
RF1 AG062135	1
UG3 NS113776	1
P30 AR072582	1
K01 AR067280	1
CORRDIM	1
R01 HL118277	1
R01-HL-56266	1
R01-DK-087914	1
U01-DK-105556	1
R01-DK-070941	1
R01-DK-066358	1
K99-DK-081350	1
R01-DK-053591	1
312041	1
287665	1
695727	1
62721	1
1250345	1
BSC0122-(8)	8
2017R1A2A1A05001119	1
NRF-2018R1A6A3A11043436	1
2018R1A5A2020732	1
305479	1
A120176	1
U01HG8666	1
U01HG8673	1
U01HG8664	1
U01HG8657	1
U01HG8672	1
U01HG8679	1
U01HG8701	1
U01HG8684	1
U01HG8676	1
R01 MH108665	1
R01 HL122712	1
T32 HL007605	1
R01 MH107666	1
P50 HL105185	3
P01 AG023394	2
U01 DK102163	1
RF1 AG025516	1
P01 AG025204	2
R37 AG025516	1
Research Grant	1
Kurata Grant	1
JPMRJCR1302	1
17H00758	1
JP15H04772	1
208750/Z/17/Z	1
 U01/U24 CA074800  	1
U01/U24 CA074783  	1
U01/U24 CA074794 	1
U01 CA188392  	1
 UM1 CA167551  	1
U01/U24 CA074806 	1
U01 CA122839 	1
U01 CA137088  	1
R01 CA143237  	1
 UM1 CA164920  	1
U01 CA074778  	1
K05 CA154337  	1
U01/U24 CA097735  	1
 U01/U24 CA074799 	1
K07 CA160753 	1
R01 HL141399	1
RC2 HL-102926	1
R01HL107816	2
RC2 HL-102923	1
RC2 HL-102925	1
K08-HL114642	1
R01 HL107816	3
K08 HL114642	1
RC2 HL-103010	1
FS/16/14/32023	2
ASM/14/1	1
ASM/14/01	1
 MC_PC_U127592696	1
MR/J01107X/1	1
CSUB19166	1
R01 MH092292	1
R01 MH092516	1
R01 MH092520	1
R01 MH092290	1
R01 MH092291	1
K99 HL135403	1
G1100559	1
EXC 306	1
GRK1743	1
K23 GM112014	1
U54 MD010723	1
P01 CA120964	1
MR/M004007/1	1
MR/P001106/1	1
MR/M016587/1	1
22804	2
07/36/01	1
P30 DK056336	1
R01 MH110927	2
R01 HG009658	1
S10 OD016346	2
5404.1723.101	1
K24 HL136852	1
R01 HL117861	2
R01 HL134811	1
PG/14/89/31194	3
CA098758	2
U01CA69631	2
MR/S0151132	1
L30 AG064696	1
103838	1
202903/Z/16/Z	1
548211	1
MR/T018569/1	1
P30 AR072581	1
K23 AR057096	1
R01 HL096875	2
R21 AR061078	1
C2115/A21421	1
U01 HL061748	1
P30 DK092926	1
R01 NS065926	1
U01 HL061746	1
P30 CA091842	4
U01 HL061744	1
U01 HL063804	1
1010374, 1046880, 1113400	1
1083656	1
1078037	1
1078901	1
SRF-2015-08-005	1
SAC015	1
PROMETEO 17/2017	1
PI19/00781	1
P1-1B2013-54 and COGRUP/2016/06	1
Medical Research 2018	1
JPMJCR1502	1
JPMJCR15G1	1
AIP Challenge	1
JP19J14816	1
S10 OD018495	1
D43 TW009112	2
DP1 DA042103	1
K01 AA021113	1
T32 DA016184	2
T32 MH019927	2
NRF-2020R1F1A1072247	1
NRF-2020R1A2C1012931	1
HEALTH-F2-2009-223175	1
R01 CA102765	1
U01 CA182934	1
ZIA CP010193	1
 MC_UU_00007/10	1
MC_UU_12019/2	1
RG/13/5/30112	1
U41 HG002273	1
01/37/03	1
RG/13/16/30528	2
MR/M006638/1	1
PG/09/024/26857	1
R01 HL136314	1
G1002002	1
MR/S031820/1	1
JP19dk0207045	3
JP20km040550	1
JP18kk0205009	1
JP18kk0205012	1
R01 CA84979	1
MR/J008621/1	1
R01 HD059827	1
Z99 HD999999	1
P30 AR072572	1
091774	1
DK081350	1
HG007112	1
UL1-TR000124	1
HL47902	2
EY14684	1
R01 HL059684-01A1	1
HL047890	2
4R00HG006698-03	1
HL047887	2
Z01 AG007390-02	1
HL047889	2
Z01 AG007390	1
R01- DK-8925601	1
HL112064	1
Z01 AG007390-07	1
R00 HG006698	1
T32 HL072757	1
EY017337	1
U10 EY017337	1
K01 CA188075	1
R03 CA165131	1
JP16k-m0405205	1
FP7/2007-2013/	1
322698	1
20km0405217	1
20K21834	1
UM1HG0089001	1
U01HG109391	1
U01HG009610	1
K01 DA048135	1
R01 DA042742	1
R01 DC013817	1
R24 MH114815	1
P01 HL074237	1
K08 HL146990	1
L30 HL110279	1
MR/P008348/1	1
MRF_MRF-054-0001-F-INNE-C0825	1
MR/K01532X/1	2
75N92020C00007	1
75N92020C00005	1
R01 HL050050	1
75N92020C00001	2
75N92020C00006	1
R01 AG065596	1
R56 MH107243	1
HL140385	1
R01HG010297	1
F32 HL149256	2
MD012765	1
KL2 TR00249	2
U01 DE020054	2
K24 HL152440	1
G08005009	1
203770	1
RG71466	1
RG/08/014	1
SJAH/004	1
R01 DA034606	1
DA034606	1
DA036216	1
81922059	1
R01 HL104125	1
098565	1
NRF-2019R1A2C1007203	1
AS-KPQ-110-BioMed	1
MOST 110-0210-01-22-02	1
LSHB-CT-2003-503428	1
OGA007973	1
JLK (MOP-115097	1
 JBV (MOP-84391	1
VDL (MOP-115689	1
 MOP-119332	1
R01 AG037639	2
T15 LM007359	2
T32 LM012413	1
T32 AG000213	3
P2C HD047873	2
R01 AG027161	2
R21 AG067092	1
K23 DK129762	1
RC2 DK122532	1
S10 OD030463	1
R33 AG058738	1
HI18C0070	1
HI19C0114	1
81872525	1
81472873	1
31972880	1
2016YFC0905000	1
2016YFC0905001	1
182300410010	1
19JC1411000	1
R03 DE026208	1
R03 DE026509	1
R03 DE028340	1
R03HD098552	1
R01 DE026767	1
R01 DK123530	2
P30 DK034854	1
2017-135-IRMC	1
210752/Z/18/Z	1
MR/T008008/1	1
MR/N008340/1	1
219542/Z/19/Z	1
203928/Z/16/Z	1
 1004231	1
C31250/A22804	1
G1002190	2
R01 HL151776	1
K08 HL130614	1
R01 HL142023	1
R01 HL141891	1
R01 HL147527	1
R01 HL122664	1
R01 HL134569	1
K12 HD065257	1
R01 GM105857	1
WT104150	1
098395/Z/12/Z	1
U01 AA027487	1
R21 AA025214	2
K01 AA028050	2
MR/P005918/1	1
R01 HD077482	1
R01 AG041868	1
R01 MD011716	1
R24 HD042849	1
R01 AG032282	1
091157 	1
107212 	1
FRN132178	1
143058	1
153298	1
175015	1
RP-PG-0707-10034	3
R01 DE025712	2
PG/17/35/33001	2
PG/19/16/34270	1
RE/18/6/34217	2
POCI-01-0145-FEDER-007274	1
1317_AD-EEGWA	1
R01 AG054840	1
F32 DK126312	1
61972007	1
30671855	1
2014DFR31200	1
JCYJ20170412153248372	1
JCYJ20180507183615145	1
2017ZX10203205	1
2017ZX10302202	1
31701181	1
81702370	1
91440206	1
2016QNRC001	1
R01 MH86135	1
S10 OD018521	1
MVP-000; VA Collaborative Studies Program (CSP) 572	1
LM009012	1
AI59694	1
8DP1ES022577-04	1
R01HL096811	1
T32 GM07347	1
HHSN266200700022C/N01-AI70022	1
N01-AI95383	1
T32HL007567	1
1R01GM113657-01	1
R01 HL096811	1
AI116794	1
R01 AI059694	1
R01 LM009012	1
P30 AI036219	1
R01HL10566113	1
DP1 ES022577	1
F31 HL146121	1
MFE-158192	1
PO 4050281695	1
R01 NR015259	1
1410260	1
1810980	1
R01 HL143221	1
HHSN26800001	1
HHSN268201300001I	1
S10 OD023452	1
DP3 DK112155	1
DK120429	1
DK122607	1
T32 GM008666	1
R01 CA241410	1
K23 MH120437	1
217065	1
214322	1
WT088134/Z/09/A	1
P30 AG035982	2
U01 AG052410	1
P30 AG062428	1
P30 AG066511	1
P30 AG066512	1
RF1 AG066107	1
P30 AG066508	1
P50 AG047266	2
RF1 AG054080	1
P30 AG062422	1
P50 AG047270	1
U01 AG058635	1
R24 GM134210	1
U19 AG056278	1
R01 AG061155	1
 S10 OD021728	1
R01 AG061844	1
UH2AG064704	1
F31 DE029701	1
R01 AG044829	1
R01 MH079943	2
G0901874/1	1
R01 MH121455	1
R01 MH116269	1
R01 AA027522	1
MR/N005872/1	1
203930/B/16/Z	1
75N92021D00003	1
75N92021D00002	1
75N92021D00005	1
75N92021D00004	1
75N92021D00001	1
1-19-PDF-045	1
R01HL142825	1
R56 DE030538	1
R01 DC015444	1
R01 DC015010	1
MR/R015635/1	1
MC_UU_00011/1&amp;4	1
P30 AG072976	1
MC_PC_21000	1
MC_PC_21001	1
MC_PC_21003	1
R01 ES018845	1
R25 TW009340	1
K99 MD015767	1
T32 AI007007	1
R01 HL142992	1
R00 HL096955	1
HHSN268201600032C	1
R01 HG008976	1
P01 HL120839	1
WMNP_P69099	1
R35 CA253187	1
ZIA ES043012	1
F32 DK009915	1
R01 DK099165	1
14-2020-032 and 14-2016-015	1
2020R1A2C1100011	1
R01HD041563	1
R21HD080410	1
ZIA NS003033	1
U01 NS100620	1
P30 AG072977	1
U19 AG062418	2
212904/Z/18/Z	1
BRC-1215-2001	2
NC/P001076/1	1
R01 DK122503	1
U01 AG070959	1
SP/16/4/32697	2
BRC-1215-20010	1
European Alzheimer DNA BioBank, EADB	1
U01 CA224255	1
81373065 81773490	1
T32HL094301	1
T32 DK007161	1
2011/R/14	1
2013/R/13	1
2015/R/10	1
2019/R-Multi/033	1
2019/S/4	1
RF-2016-02361294	1
AGING Project for Department of Excellence at the Department of Translational Medicine	1
HEALTH-F4-2007-201550	1
RG-1707-28657	1
JF-1808-32223	1
HHSN268201700012C	1
R01 CA250905	1
R03 CA256222	1
U01 CA243483	1
S10 RR024574	1
T32 ES027801	1
K99 ES033259	1
DP1 AG072751	1
209265/Z/17/Z	1
202800	1
223253/Z/21/Z	1
HCUZZ0	1
098532	1
R01 DC014489	1
1105008	1
R01DC016977	1
P50 HD 27802	1
R01 DC016977	1
1U01MH109514-01	1
WT082032MA	1
204821/Z/16/Z	1
076566 	1
MR/V012878	1
082036/B/07/Z	1
DK125187	1
AI050409	1
086113 	1
064890 	1
220457 	1
090367 	1
084723 	1
R01 DK039311	1
088158 	1
101630 	1
212284 	1
212946 	1
202922 	1
072960 	1
104085 	1
101033 	1
083948 	1
098051 	1
085475 	1
200186 	1
R01 DK090111	1
098017 	1
098395 	1
R01 CA172726	1
 C1287/A16563	1
R01 CA178949	1
U01 AG012554	1
U01 AG012535	1
U01 AG012553	1
U01 NR004061	1
U01 AG012539	1
U01 AG012546	1
U01 AG012495	1
U01 AG012505	1
U01 AG012531	1
U01 AG017719	1
R01 DC000528	1
R01 DC012380	1
E0220602-02	1
R01 DK117144	1
K23 DK100533	1
U01 DK048377	2
U01 DK048349	2
U01 DK048468	2
U01 DK048434	2
U01 DK048514	2
U01 DK048411	2
U01 DK048406	2
U01 DK048387	2
R01AG064955	1
R01AG054002	1
U01 AR076092	1
R01 MH116037	1
222101	1
R01HL123782	1
F31DK128990	1
K01HL141690	1
T32 CA229110	1
R01 HL142017	1
K23 AG000989	1
R01 DK114183	1
R01 HL141989	2
R01 HL141901	1
U19 AG068753	1
K99 NR011054	1
R00 NR011054	1
K23 HL159243	1
R56 HL158935	1
 MR/V00235X/1	1
 221680/Z/20/Z	1
099177/Z/12/Z	1
82173601	1
R01 DA043980	1
R01 DA051908	1
K24 HL103844	1
R01 HL086719	1
MOST 108-2314-B-075-055	1
V110C-134, V110C-190	1
CI-108-21, CI-109-19, CI-110-23	1
NMRC/CIRG/1456/2016	1
NMRC/CSA/0055/2013	1
MOH-CSASI19nov-0001	1
P01 CA168530	1
P40 OD010440	1
 208806/Z/17/Z	1
R01 NS115139	1
RO1 NS115139	1
U19 AI144181	1
U19 AI084024	1
U48 DP001918	1
R01 AI119164	1
U48 DP001915	1
R01AG067426	1
T32 AA028259	1
R01 DA054869	1
R01DA054869	1
U01 AA020790	1
I01BX003342	1
K01 AA028292	1
R248-2017-2003	1
I01CX001849	1
I01BX004820	1
R01 AA026364	1
U10 AA013566	1
U24 AA020794	1
MRF_C0365	2
5R01 MH101519	1
R01 HL139496	1
R01 DK104363	1
R01 GM134483	1
R01 EB001988	1
K01 HL144607	1
1508647	1
CA114379	1
CA105641	1
U01 CA136792-01	1
R01 CA112028	1
RC2 CA148085-01	1
R01 CA085074	1
CA085074	1
N01-HG-25487	1
CA112028	1
NS42733	1
NS39987	1
R01 CA137365	1
R01 CA-83115-01A2	1
TL1 TR000132	1
ZIA CP010195-06	1
G2011/36	2
R01HL06094	1
HL 54512	1
33014	1
R01 HL086694-04A1	1
RG08/01	1
PG97012	1
R01HL060919	1
R01 CA094143	1
R01HL061019	1
HL54512	1
HL-87660	1
AG13196	2
5U01CA086308	1
R01HL060894	1
MC_PC_U127527180	1
HL098283	1
MC_U123092723	1
R01 AG017644-09S1	1
HL36310	1
CH/03/001	1
HL45508	1
U01 HL054466	1
080747/Z/06/Z	2
U01 HL054466-11	1
R01DK066574	1
5R01HL086694-03	1
U01DE01899	1
HL53353	1
R03 TW007165	1
1R01AG032098-01A	1
PG97027	1
HHSN268200782096	2
R01-MH67257	2
R01-HL088119	3
R01-MH61675	2
R01-MH60870	2
MH084698	3
N01-HC15103	3
N02-HL64278	1
N01-HC85086	2
R01-MH59571	2
R01-HL087676	2
R01-MH79470	1
N01-HC85079	2
R01-MH59586	2
R01-MH59160	1
RL1-MH083268	2
N01-HC85083	2
R01-MH60879	2
N01-HC55015	2
R01-MH59588	2
R01-MH63706	2
R01-MH59565	2
N01-HC75150	3
K99-HL094535	2
R01-HL086694	2
U01-GM074518	2
N01-HC55022	2
R01-HL087652	4
N01-HC55019	2
N01-HC85082	2
U01-HG004399	2
Z01-HG000024	2
R01DK068336	1
R01-DK073490	2
R01-MH59587	2
N01-HC45133	4
U01-HL084756	2
R01-AG031890	2
N01-HC55018	2
N01-HC85081	2
R01-MH59566	2
U54-RR020278	2
R01-HL087700	2
N01-N01HC-55021	1
N01-HC85085	2
N01-HC85080	2
T32-HG00040	2
T32 HG000040-17	1
R01-MH79469	2
R01-HL087679	2
N01-HC85084	2
U01-CA098233	2
R01-MH81800	2
N01-HC55016	2
N01-HC35129	3
N01-AG12100	3
N01-HC55020	2
R01 EY019485	1
R01 EY016822	1
R01-EY-010564	1
R01 EY010564	1
R01-EY-016822	1
R01-EY-018825	1
R01 EY022044	1
R01 EY024259	1
R01 DK068495	2
G9824960	1
R01 DK54361	1
R01-AR046838	1
R01-AG18728	1
R01-DK07568102	1
R01-AG031890-01	1
R01-HL08770003	1
N01-HC85079-86	1
SP/07/007/23671	1
K23 DK080145-05	1
R01-AG032098-01A1	1
R01 AR041398-19	1
R01-HL036310-20A2	1
RG/08/008	1
G0802051	1
R01-DK06833603	1
U01-HL84756	2
P30 DK072488-04S1	1
MRC-G0601261	1
A490/10124	1
N01-PC-67001	1
R01CA83918	1
R01 CA58598	1
A490/10119	1
N01-PC-95001-20	1
K07CA095666	1
K22CA138563	1
BBS/E/R/00001604	1
R21 AR055704-01	1
R21 AR055704	1
R01HL085800	1
R01 HL085800	1
R21AR055704	1
R01 HL085800-01A2	1
01GS08144	1
01GS08147	1
MH58277	1
R01 MH058277	3
K23MH066275	1
UL1-RR-024134	1
K23 MH066275	3
K24 MH001805	1
R13 MH059126-01	1
MH01805	1
ZIA DA000537-03	1
R21 DA027331-01A1	1
R21 DA027331-02	1
Z01 DA000537-02	1
Z01 DA000502-01	1
R01 HL105756-01	1
R21 AG032598-01	1
R01 AR041398-09	1
R01 CA040356-15	1
U01 CA098233-01	1
R01 DK083553	1
R01 AG007992	1
2P30 DK034989	1
R01 DK83553	1
KL2 RR024138	1
R01 AG7992	1
R01 CA137869	1
R01DK077905	1
U19 A1082713	1
M01 RR012248	1
RC1 DK086800	1
R01 MH080129	1
R01 AG-18728-01A1	1
P30 DK034989	1
R01 AG024391	1
M01-RR12248	1
R01 GM059507	1
K24 AG027841-05	1
P30 AG008017-21	1
R01 AG021547-05	1
P30 AG008051-16	1
UL1 RR029893-03	1
P30 AG028377-05	1
M01 RR000096-47	1
P50 AG005134-27	1
R01 MH080295-04	1
R01 AG030146-05	1
P50 AG008671-15	1
R37 AG015473-09	1
U01 AG024904-04	1
U01 AG032984-03	1
P30 AG012300-10	1
R01 AG031278	1
P50 AG008702-20	1
P50	1
P30 AG010133-15	1
P30 AG010124-15	1
P50 AG005136-21	1
R01 AG019085-10	1
R01 AG017917-09	1
P50 AG005142-27	1
RC2 AG036528-02	1
P30 AG013846-10	1
R01 AG015819-12	1
R01 HG02213	1
R01 CA129769-03	1
U01 AG016976-09	1
RC2 AG036535-02	1
R01 AG023801	1
R01 HG002213-09	1
P30 AG013854-10	1
R01 AG027944-05	1
P01 AG003991-25	1
P50 AG016582-10	1
P50 AG025688-07	1
P50 AG005146-25	1
R01 AG020688-05	1
P50 AG005131-21	1
P01 AG002219-28	1
U01 HG004610-04	1
U01 AG010483-18	1
P50 AG023501-08	1
P01 AG010491-14	1
R01 AG031581-14	1
P30 AG010161-14	1
P50 AG016574-12	1
R01 NS059873-04	1
U24 AG021886-09	1
R01 AG017173-06	1
P50 AG005138-20	1
R01 AG009029-14	1
P01 AG019724-10	1
P30 AG028383-03	1
P50 AG016573-06	1
U01 AG006781-19	1
R01 AG025259-05	1
K-0905	1
084747	1
G0800784	1
R01 HL087679-01	1
N01-G65403	1
CZB/4/279	1
081682/Z/06/Z	1
R01 MH059565-06	1
N01-HC55021	1
R01 DA012854-09	2
R01 DK075681-02	1
R01 MH059571-05	1
R01 MH067257-04	1
G0600331(77796)	1
085301/Z/08/Z	1
R01-DK075681	1
R01 HL087647-01	1
U01-MH79470	1
R01 DK068336-01	1
U01 MH079470-03	1
R01 DK075787-03	1
U01-MH79469	1
HG005214	2
K08-AR055688	1
R01 CA104021-02	1
R01-MH059160	1
U01 HG005214-02	1
R01 DK073490-01	1
U01 HL069757-10	1
DK-25446	1
070854/Z/03/Z	1
K02 DA017713	1
K02DA017713	1
T32 MH014235	1
1R01-HL103931	1
R01 DK083359-03	1
1R01-HL103866	1
1R01-DK080732	1
R01 DK080732-02	2
1R01-DK083359	1
P01 HL076491-01	2
R01 HL103931-02	1
1P01-HL098055	1
R01 DK083359	1
P01-HL076491	1
EY09859	1
EY-014458	1
R01 EY014458	1
R01 EY007758	1
R01 MH071537-01A1	1
R01 AA012044	1
R01NS45012	2
R01MH60870	2
R01MH059160	2
R01MH59566	2
R01MH61675	2
R01MH59571	2
U01HG00444	1
P60AA011998	2
R01MH67257	2
R01MH60879	2
R01MH59587	2
R01MH59565	2
M01RR165001	2
R01 DA012468	1
L60 MD003562	2
N01AR62279	3
R01AR56016	2
R01 AR056016-03	1
R01 AR056016	2
R01 AR052579	2
P30CA016772	1
R01AR52579	2
R01AR44422	1
T32NS054584	1
U10 HL54472	1
U10 HL54496	1
U10 HL54515	1
U10 HL54471	1
U10 HL54473	1
U10 HL54509	1
U10 HL54495	1
RC2NS070344	1
RC2 NS070344	1
P30 CA072720	1
15601	1
R01 DK 069646	1
R01 HL 87681	2
R01 DK069646	1
R01 DK070941-01A1	1
R01 HL061210	2
R01 NS36630	1
R01 MH084995	2
P30 DK084567	1
ZIA DK069028	1
CA135882-02S1	1
R01 CA90899	1
R01 CA64277	1
C490/A1021	1
R01 CA 092585	1
R01 HL046959	1
HL-46959	1
N01-HC-80007	1
R01 HL105170-01	1
CA-87969	1
HL-34594	1
R01 HL068070	1
R01 HL088416-03S1	1
HL-35464	1
HL068070	1
R01 HL105170	1
R01 EY 018246-01	2
R01 CA115857	1
R01-CA111646	1
R03-CA77118	1
R01-CA127615	1
R01-CA115857	1
R03 CA077118	1
R01CA102484	1
P30CA014599	1
P42ES010349	1
R01 ES017875	1
R01 CA102484	2
HL092217	1
R01 HL092217-03	2
U19 HL065962-10	1
P50 NS038367	1
P01 ES016732	1
Z01-ES-101986	1
Z01 CP010196-02	1
R01 NS067469	1
Z01 CP010196	1
R01 NS36960	1
DA 022720-S1	1
MH 088283	1
HHSN268 201100011C	1
R01H L59367	1
HL93029	1
HHSN26820110 0008C	1
HL-093029	1
G0400929	1
SP/09/001/27117	1
083650/Z/07/Z	1
R01 HL071039-01	1
R01 HL107385-01	1
M01 RR016500-05	1
R01 HL094898-01A1	1
R01 HL060040-01A1	1
FS/07/001/21990	1
R01 HL070100-01	1
P30 DK072488-04	1
K24 HL004334-01A1	1
R01 HL077447-01A1	1
R01 HL094898	1
R01 AG019771-03	1
R01 EB005846-05A1	1
P30 AG10133-18S1	1
R01 EB005846-04	1
R01 AG019771-06	1
R01 CA101318	1
R01 AG019771-05	1
R01 CA101318-03	1
R01 EB005846-06	1
R01 AG019771-10	1
R01 CA101318-02	1
R01 EB005846-02	1
R01 AG019771-04	1
R0IEB005846	1
R01 EB005846-01	1
R01 AG019771-07	1
R01 EB005846-03	1
R01 CA101318-05	1
R01 EB005846-08	1
R01 AG019771-01	1
R01 AG019771-02	1
R01 EB005846-07	1
R01 CA101318-04	1
R01 CA101318-01A1	1
1R43HL115873-01	1
EY014685	1
EY019126	1
UL1 RR024128	1
UL1 RR024128-01	1
U19AI70235-06	1
1K01HL103165	1
K01 HL103165	1
P30 DK090971	1
R01 AG027236	1
R01-HL-071739	1
1R01AG31206	1
P30 AG031679	1
R01 AG031206	2
5P30AG031679	1
MOP-15261	1
F32 AA019849	1
MH020030	1
F32 AA019849-01	1
T32 MH020030-11	1
UL1RR024975	1
G0600420	2
U01 AI067150-05	1
R01 AR057106-02	1
P30 AR047363-12	1
P01 AR048929-05	1
RC1 AR058587-02	1
P50MH081755	1
R01 MH080134	1
N01MH22005	1
U54CA143906	1
P50 NS022343	1
R01HL089655	1
UL1 RR033173	2
R01 HL089655	1
R01DA030976	1
R01AG035020	1
R01AG031224	1
U54NS056883	1
R01MH080134	1
5UL1RR025774	1
R01 AG035020	1
R01AG22381	1
R01AG030474	1
R01MH078151-01A1	1
P41 EB015909	1
P50NS22343	1
U19AG023122-01	1
U54 CA143906	1
R01 CA102042	1
R01CA085914	2
R01CA114478	2
R01CA102042	1
HHSN261200655004C	1
K12HD4383	1
CA093283	1
5P30CA016520	1
R01-HL095987	1
1RC2-HL101612-01	1
RC2 HL101621-02	1
CH/03/001/15569	1
R01 HL095987-04	1
MC_U142684175	1
G0600702	1
084655	1
G1000467	1
MC_U142684172	1
G9825289	1
MC_U142661184	1
R01 HL093029-01A1	1
R01 AG040282	1
R01 HL093029-02	1
R01AG034454	1
CTP-79853	1
MOP-13430	1
MOP-79523	1
N01-HC-4804	1
N01-HB-7299	1
N01-H-97054	1
NIH HL 46380	2
P20-RR-17696	1
R01CA058920	1
P20 RR017696	1
R01- HL-071051	1
# Z01-AG000513	1
R01CA098663	2
N01-HC-550190	1
JK02-AEO15291	1
P50-DE-16215	1
R01-DE016877	1
R01 DE012472	1
R01-DE09886	1
U01 DE018993-02	1
R01-HD390661	1
R37-DE08559	1
MT-11263	1
R03 AR055313	1
R01-DE012472	1
K99 DE018413-01A1	1
R01-DE014677	1
R00 DE018413	1
R21 DE016877	1
P50-DE016215	1
R01 DE014581-05	1
K99 DE018413	1
K99-DE-018441	1
R03-AR-055313	1
Z01 CP 010200	3
P30 AG013846-16	1
R01 AG016495-10S1	1
R01 AG033040-04	1
R01 HL077447-04	1
R01 HL077447-05	1
K24 HL004334-07	1
R01 NS017950-31	1
R01 HL093328-03	1
R01 AG031287-02	1
R01 AG008122-22	1
R01 AG033193-03	1
CA065725	1
R03 CA133914	1
CA133914	1
WT066056	2
25105	1
UL1-DE019580	1
MH59553	1
MH080372	1
1U54RR025204	1
